ID,Index,Time,Time1,Time2,State,Fatigue,Task,Resting_hr,HRRMean,HRRCV,Wrist_jerk_Mean,Wrist_jerk_CV,Wrist_ACC_Mean,Wrist_ACC_CV,Wrist_xposture_Mean,Wrist_xposture_CV,Wrist_yposture_Mean,Wrist_yposture_CV,Wrist_zposture_Mean,Wrist_zposture_CV,Hip_jerk_Mean,Hip_jerk_CV,Hip_ACC_Mean,Hip_ACC_CV,Hip_xposture_Mean,Hip_xposture_CV,Hip_yposture_Mean,Hip_yposture_CV,Hip_zposture_Mean,Hip_zposture_CV,Chest_jerk_Mean,Chest_jerk_CV,Chest_ACC_Mean,Chest_ACC_CV,Chest_xposture_Mean,Chest_xposture_CV,Chest_yposture_Mean,Chest_yposture_CV,Chest_zposture_Mean,Chest_zposture_CV,Ankle_jerk_Mean,Ankle_jerk_CV,Ankle_ACC_Mean,Ankle_ACC_CV,Ankle_xposture_Mean,Ankle_xposture_CV,Ankle_yposture_Mean,Ankle_yposture_CV,Ankle_zposture_Mean,Ankle_zposture_CV,HRRSD,Wrist_zposture_SD,Wrist_yposture_SD,Wrist_xposture_SD,Wrist_ACC_SD,Wrist_jerk_SD,Hip_zposture_SD,Hip_yposture_SD,Hip_xposture_SD,Hip_ACC_SD,Hip_jerk_SD,Chest_zposture_SD,Chest_yposture_SD,Chest_xposture_SD,Chest_ACC_SD,Chest_jerk_SD,Ankle_zposture_SD,Ankle_yposture_SD,Ankle_xposture_SD,Ankle_ACC_SD,Ankle_jerk_SD
16,1,180,40,50,0,0,SI,71,0.398321603,0.046918274,12.13178842,1.588386848,19.32864983,0.06936007,193.8135459,5.519149923,306.9429991,6.057017034,-114.0197079,-14.22514771,6.589674433,1.729786789,7.182915441,0.296348361,-48.16159602,-0.375170304,40.06340645,0.414328793,-3.435037263,-1.671223085,4.980603394,1.765108434,9.113942006,0.420971661,-6.820506894,-1.123647243,33.67610847,0.762194419,49.71499417,0.597422009,12.44564819,2.643106172,2.242122872,1.230029286,10.50121704,0.677591111,73.15425348,0.090375581,-7.593335646,-0.451646872,0.018688562,1621.947187,1859.158974,1859.158974,1.340636505,19.26997317,5.740713572,16.59942284,16.59942284,2.128645218,11.39873178,29.70083169,25.66774193,25.66774193,3.836711305,8.791305057,3.429506293,6.611358161,6.611358161,2.757876795,32.89516955
16,1,180,50,60,0,0,SI,71,0.375028411,0.033487891,8.752300939,1.866676676,19.26550248,0.05988429,191.9217202,4.708661691,293.92644,5.208030288,-143.2283693,-9.893538345,5.566008231,1.77622821,7.26806066,0.307669184,-49.17452554,-0.381061908,39.2835148,0.44273523,-2.930017008,-1.806551346,4.335799898,1.766015721,9.3629318,0.405736461,-7.13704801,-0.900175344,31.89347075,0.796261575,51.93426141,0.571216113,11.69123889,2.712226544,2.197416407,1.186626558,10.67242352,0.685250116,73.17444524,0.089602361,-7.643201049,-0.367056796,0.012558911,1417.035364,1530.777802,1530.777802,1.153700938,16.33771602,5.29322617,17.39219596,17.39219596,2.236158293,9.886500837,29.66568693,25.39554525,25.39554525,3.798882813,7.657090783,2.805488888,6.556603058,6.556603058,2.607512668,31.70928845
16,1,180,60,70,0,0,SI,71,0.32935211,0.156732841,7.647242388,1.855713191,18.2488688,0.119853376,132.4115275,6.838039957,283.3312644,5.242457875,-64.32738322,-20.92959092,4.727441036,2.063519904,6.788429958,0.344220852,-40.61669171,-0.622453741,45.03574018,0.451359733,-4.561019648,-1.924381411,3.755335177,1.970846809,7.677515719,0.649490263,-6.069592526,-0.878879465,41.64449556,0.761422045,43.13713423,0.777189914,9.486839969,2.966927667,3.353197014,0.981145423,1.154690513,17.70719122,67.3549492,0.174615201,-10.30337251,-0.418836046,0.051620292,1346.345816,1485.352218,1485.352218,2.187188534,14.19108857,8.777141426,20.32731966,20.32731966,2.336719144,9.755168673,33.52574564,31.70903697,31.70903697,4.986471704,7.40119035,4.315423803,11.76119799,11.76119799,3.289973903,28.14676798
16,1,180,70,80,0,0,SI,71,0.327007996,0.098458398,5.774974014,1.864841044,19.14898549,0.054990991,142.419878,5.69269372,246.4938677,6.439479538,-79.76605763,-16.47702834,4.222217825,2.087267845,7.131958661,0.399933988,-50.14576119,-0.420146859,38.75628781,0.527585905,0.308082995,15.35535309,3.520427659,1.904654047,8.895706823,0.518425658,-5.237197056,-1.22285657,34.77720504,0.889120482,47.88683074,0.74494141,8.809517847,3.068510945,1.972175264,1.143650942,11.057782,0.644793015,73.0135138,0.081458985,-8.591254678,-0.299346852,0.032196683,1314.307592,1587.292217,1587.292217,1.053021689,10.76940857,4.730723169,20.44727118,20.44727118,2.85231267,8.812899501,35.67288321,30.92112531,30.92112531,4.611762663,6.705196788,2.571765043,5.947606725,5.947606725,2.255480098,27.03210193
16,1,180,80,90,0,0,SI,71,0.334871307,0.053099885,6.508870002,1.721958444,19.11043326,0.059576864,172.1395411,4.944605031,312.5606437,4.572092983,-148.452801,-10.0811774,5.265699448,1.868408232,7.845549847,0.331928415,-54.97386667,-0.36119397,33.91628297,0.553637764,0.446193396,9.126200515,4.02528928,1.73018419,9.866923186,0.407299753,-6.937593128,-0.796874101,28.22428229,0.950087608,56.00806132,0.543052406,11.19283844,2.693323759,2.039446084,1.23377971,10.83803206,0.601567508,72.86511379,0.072175341,-8.300877437,-0.273339559,0.017781628,1496.579022,1429.056326,1429.056326,1.138539683,11.20800366,4.0720504,18.77733507,18.77733507,2.604160926,9.838476196,30.41531246,26.81554085,26.81554085,4.018795377,6.964491872,2.268958178,5.259064435,5.259064435,2.516227198,30.1459377
16,1,180,90,100,0,0,SI,71,0.326525532,0.028756735,6.529683732,1.852447114,19.19174715,0.064630362,148.265008,5.393269491,269.8336495,4.875831506,-70.76743285,-21.81932756,4.583123749,2.002844907,8.134920573,0.321580128,-57.3847158,-0.330354396,30.91134387,0.593910581,4.001940323,1.105443154,3.620400624,1.822657597,10.11920762,0.3848588,-5.655807113,-1.00997914,26.59355908,0.977674957,58.24526387,0.511118224,9.256322193,2.969045515,1.984616444,1.160890548,11.73852373,0.546933179,72.42877013,0.068346526,-8.709866767,-0.266524527,0.009389808,1544.097798,1315.66341,1315.66341,1.240369566,12.09589378,4.423917533,18.3585742,18.3585742,2.616028799,9.179286059,29.77021583,25.99985673,25.99985673,3.894466102,6.598750702,2.32139312,4.950254821,4.950254821,2.303922471,27.48244189
16,1,180,100,110,0,0,SI,71,0.320561707,0.052423988,10.26304968,1.846979649,19.02338919,0.093038304,140.9854614,7.319230756,262.052815,6.800977682,-116.0666456,-15.88169821,4.917606642,1.915746141,7.104242603,0.450710282,-50.4951543,-0.443247117,37.72603274,0.587111775,4.266765306,1.048319543,4.101988042,1.698963883,8.700020847,0.538094106,-5.31653017,-1.091641981,36.04810108,0.867876999,46.29716351,0.796542512,10.03033992,2.818428744,1.974438638,1.191891621,10.35499985,0.645344811,73.34939286,0.074430372,-8.364037425,-0.310480934,0.016805123,1843.335438,1782.215346,1782.215346,1.769903867,18.9556439,4.472933456,22.14939805,22.14939805,3.201955187,9.420885947,36.87765892,31.28531778,31.28531778,4.68142994,6.969129532,2.596874152,5.459422597,5.459422597,2.353316869,28.26979834
16,1,180,110,120,0,0,SI,71,0.351180907,0.073693617,8.994258797,1.700513197,19.11023539,0.090613118,184.5031889,5.317727587,263.4195791,5.903222488,-113.940799,-14.77553621,5.421597254,1.795897985,7.480496907,0.374274702,-52.86380102,-0.383287037,35.16622411,0.553677026,5.044310021,0.862181467,4.074497566,1.682463071,9.66036696,0.417077945,-6.156918912,-0.908302865,29.73397921,0.904744716,54.16791569,0.581126122,11.28195044,2.689780761,2.121966988,1.177036777,10.6547154,0.639366027,73.0682549,0.081126068,-8.086810883,-0.349314566,0.025879791,1683.536401,1555.024383,1555.024383,1.731638014,15.29485578,4.349110614,19.47073038,19.47073038,2.799760751,9.736635584,31.47839078,26.90166058,26.90166058,4.029126,6.855191688,2.824840834,5.927740216,5.927740216,2.497633184,30.34597324
16,1,180,120,130,0,0,SI,71,0.317023011,0.239488476,7.03963784,2.141395458,18.14914522,0.115892889,151.8602117,5.931959475,297.2975914,5.43547265,-22.67450818,-60.01989412,4.51093465,2.002370794,5.659732503,0.64785401,-41.8556918,-0.564420121,45.33312514,0.502826301,7.358881149,0.601264189,3.808932136,1.874044462,7.749219851,0.596357177,-3.386733885,-2.026430449,41.73754599,0.719552551,43.72937015,0.724433267,9.589024245,2.956864949,3.34356719,0.919039278,0.368838028,52.75426543,68.89387956,0.133058146,-7.526165892,-0.353305642,0.075923358,1360.92158,1615.952927,1615.952927,2.103356872,15.0746485,4.424631706,22.79468763,22.79468763,3.666680398,9.032563797,31.67901048,30.03235769,30.03235769,4.621302874,7.138108176,2.659036872,9.166891885,9.166891885,3.072869576,28.35344969
16,1,180,130,140,0,0,SI,71,0.334811012,0.047440756,9.569318991,1.794359021,19.08778865,0.082557752,127.1602826,9.144171538,146.4763394,11.4329377,-129.1110348,-12.87951465,5.297378168,1.838133918,7.263171936,0.400104114,-51.06922379,-0.408188702,36.46148793,0.556837141,6.096413684,0.805098528,3.941298447,1.680033547,9.524087157,0.445143399,-5.807826251,-0.931054598,30.5270156,0.922856032,53.20542907,0.629184156,10.63753736,2.742047687,1.973631481,1.223985116,10.40797616,0.595420614,73.59324269,0.07650997,-7.975914337,-0.350601532,0.015883688,1662.887464,1674.654863,1674.654863,1.575844922,17.17079386,4.908213683,20.3031107,20.3031107,2.906024972,9.737290487,33.47601298,28.17204049,28.17204049,4.239584529,6.62151361,2.796367786,5.63061679,5.63061679,2.415695557,29.16863471
16,1,180,140,150,0,0,SI,71,0.326481695,0.021434166,6.585071719,1.888416314,19.17929016,0.080161226,129.711048,7.098291311,179.9397348,8.284553289,-115.8696377,-13.41653619,4.959474577,1.870773586,7.348374417,0.394901459,-52.03788795,-0.395354945,35.81231886,0.556387041,5.417496618,0.839097801,4.074638542,1.717013043,9.457031805,0.443011716,-5.889458476,-0.949240551,30.99276007,0.896275924,53.28275157,0.603971077,10.84912076,2.758228691,1.951652036,1.28614357,10.43795484,0.606095909,73.50558168,0.075588335,-8.047651104,-0.292534006,0.006997863,1554.569188,1490.720322,1490.720322,1.537435413,12.43535686,4.545809499,19.92551012,19.92551012,2.901883779,9.278054039,32.18124085,27.77806467,27.77806467,4.189575888,6.996207522,2.354211616,5.556164532,5.556164532,2.510104717,29.92435615
16,1,180,150,160,0,0,SI,71,0.318411801,0.075750959,7.089001253,1.788707314,19.02612793,0.11251936,111.8298415,7.86014847,163.1816934,10.08817743,-107.4050464,-18.03405308,4.273166547,1.903276495,6.147751942,0.432264001,-41.93157176,-0.496426512,46.26555411,0.432806207,-0.477983497,-13.39002749,3.738348762,1.679836013,8.109528895,0.549332758,-4.306527476,-1.35742682,39.97502038,0.735298661,42.56279936,0.844175593,9.594215342,2.739207663,1.936289724,1.140101193,10.20525139,0.658030201,73.78387777,0.07473909,-7.887274187,-0.340497677,0.024119999,1936.948308,1646.205876,1646.205876,2.140807738,12.68014839,6.400212165,20.02401899,20.02401899,2.657451852,8.133017448,35.93047639,29.39357896,29.39357896,4.454829874,6.27981288,2.685598539,5.514539881,5.514539881,2.207566224,26.28054819
16,1,180,160,170,0,0,SI,71,0.300146673,0.078337801,6.481143071,1.958971134,19.16216262,0.074480284,111.182586,8.498295775,170.4546182,9.546231549,-105.2193986,-15.67100161,3.846270112,1.95476016,7.022993292,0.36096273,-48.48062647,-0.408051182,40.22659168,0.466879001,-1.6262594,-3.063511286,3.543055062,1.736435626,9.41974579,0.446605163,-5.662767549,-0.907267593,31.21049959,0.889442397,52.97954356,0.622232539,9.172069499,2.903925495,1.818571266,1.214129487,10.76910105,0.550095415,73.55810672,0.066153822,-8.301908541,-0.258404164,0.02351283,1648.893365,1627.199254,1627.199254,1.427203314,12.69637219,4.982064026,18.78095094,18.78095094,2.535038831,7.51853558,32.9655959,27.75994157,27.75994157,4.206907104,6.152287035,2.145247736,4.866149899,4.866149899,2.207980998,26.63500646
16,1,180,170,180,0,0,SI,71,0.28349001,0.067885141,7.726968661,2.149579356,19.06318399,0.0800612,125.4211128,6.541102862,205.5591933,7.765037884,-125.7070827,-12.45635767,4.066735539,1.905911735,7.214654545,0.401697418,-51.04640575,-0.412810659,37.8014594,0.534778112,1.03680764,4.207729039,3.401721719,1.705211769,9.31360777,0.459897213,-6.037850302,-0.810011616,31.85818727,0.887062261,51.88747648,0.647627664,9.331545229,2.895412384,1.815046902,1.21210799,10.32664978,0.567789563,74.04126772,0.069909484,-8.003264721,-0.297124147,0.019244759,1565.852384,1596.174923,1596.174923,1.526221386,16.60973232,4.362605615,20.21539309,20.21539309,2.898108102,7.750838987,33.60376518,28.26019563,28.26019563,4.283302256,5.80065591,2.377963203,5.176186821,5.176186821,2.200032852,27.01867162
17,2,100,10,20,0,1,SI,70,0.136675254,0.151143089,15.55969529,1.155832278,6.912355327,0.537906103,25.96273088,0.642879825,45.04009365,0.51787617,4.797367152,5.245136905,6.888160061,2.011726784,3.21686678,0.428760554,-19.7312511,-0.394029763,61.76622862,0.109298946,17.22481852,0.169484275,5.149821927,1.852620236,6.270093871,0.44000958,-14.70476606,-0.897965631,53.57849945,0.299059613,22.53153303,0.936909172,12.75618242,2.804307174,2.359211064,1.23705188,7.328652663,0.903516283,76.53615101,0.087239003,-2.58301454,-2.325412253,0.02065752,25.1628475,23.3251912,23.3251912,3.718198116,17.98439805,2.919335879,6.750983687,6.750983687,1.379265583,13.85709609,21.10999996,16.02316531,16.02316531,2.758901371,9.540664314,6.006573661,6.676937508,6.676937508,2.918466482,35.77225387
17,2,100,20,30,0,1,SI,70,0.167767447,0.080118502,16.36081393,1.090740834,6.778755109,0.509356374,26.26871248,0.646147543,42.11987814,0.584420569,-2.676553513,-9.657415365,8.180597162,1.990858397,3.827301218,0.378587338,-22.58623505,-0.406560495,58.84376864,0.123232501,17.41907538,0.186818882,5.849081126,1.81233787,6.711371638,0.403073271,-14.35887772,-0.888041904,51.2418748,0.311588191,26.32724753,0.782841509,15.96448011,2.570865728,2.768925474,1.221557152,8.71585652,0.94818763,75.0144027,0.109070868,-1.960540074,-2.523584585,0.013441277,25.84858902,24.61572315,24.61572315,3.452802123,17.84540783,3.254212188,7.251464778,7.251464778,1.44896778,16.28641055,20.61006218,15.96636307,15.96636307,2.705174519,10.60051123,4.947588709,8.181886015,8.181886015,3.382400716,41.04253478
17,2,100,30,40,0,1,SI,70,0.157587847,0.104252094,17.53892023,0.968578768,5.869689768,0.428376737,22.66614033,0.596044932,51.42685481,0.354327375,-1.752080552,-12.64981875,8.908571146,1.921705938,3.169849226,0.410452245,-18.38734168,-0.420731064,62.60074742,0.092602212,16.76020807,0.167810359,6.372083333,1.788024836,6.506524328,0.363796352,-13.73429623,-0.843636417,52.66881005,0.265817471,25.7074406,0.76075525,19.08756696,2.487641308,2.66504148,1.418342394,3.559016758,2.000452001,76.04124471,0.117314082,-5.023056828,-1.146179951,0.016428863,22.16350142,18.22194247,18.22194247,2.51443855,16.98782575,2.812536533,5.796967684,5.796967684,1.301071731,17.11965407,19.5570704,14.00028989,14.00028989,2.367049815,11.39344326,5.757327029,8.920708817,8.920708817,3.779941313,47.48302004
17,2,100,40,50,0,1,SI,70,0.148082999,0.129021545,16.13722729,1.090469267,5.580455726,0.435350693,20.18591675,0.654095525,53.8021345,0.355749393,-3.979844545,-5.654989146,8.514438761,1.889382385,2.921208023,0.487838499,-16.40955098,-0.534287418,64.12576802,0.109830003,16.44714253,0.201565839,6.208005993,1.881265545,6.073449179,0.406033212,-11.84571378,-0.970464078,55.18516325,0.261419706,23.26850202,0.864910866,19.82284005,2.57122539,2.887883049,1.354164146,-1.966848976,-2.638355961,75.77395076,0.129640866,-7.353415937,-0.913464917,0.019105897,22.5059777,19.14007669,19.14007669,2.429455268,17.59715041,3.315182083,7.042933294,7.042933294,1.425077737,16.08703061,20.12518023,14.42648915,14.42648915,2.466022078,11.67890778,6.717087479,9.823400597,9.823400597,3.910667683,50.96898964
17,2,100,50,60,0,1,SI,70,0.127274777,0.19320344,16.83841291,1.025859578,5.654078899,0.497371644,19.65016706,0.65346986,52.85197346,0.380184234,-3.461615451,-6.810548309,7.129874103,2.023367898,2.797819133,0.494273816,-14.64468595,-0.550564665,64.35418288,0.11253582,17.91843987,0.252643326,5.533995171,1.903279039,6.230770468,0.385740721,-12.33545747,-0.971258118,54.08268489,0.256517898,23.63433543,0.867108311,17.49841459,2.879014502,2.738878184,1.372232947,-0.780740469,-6.92290612,75.7564401,0.118069295,-8.67007465,-0.633735541,0.024589925,23.57549926,20.09348705,20.09348705,2.812178517,17.27384716,4.526974245,7.242150741,7.242150741,1.382888739,14.42635838,20.49352868,13.87317665,13.87317665,2.403461893,10.53273701,5.494534449,8.944509474,8.944509474,3.758378882,50.37818937
17,2,100,60,70,0,1,SI,70,0.12764183,0.183504273,15.01073564,1.101332327,7.224400405,0.482358655,27.82489459,0.735816556,42.28077433,0.635065741,2.002206352,12.53560135,7.377960365,1.964278721,3.348933035,0.588161628,-17.04692969,-0.646098246,61.39678392,0.188611099,18.95016305,0.325312729,5.977920777,1.758949293,6.897739608,0.45013517,-14.35639458,-1.037103585,49.8328969,0.375611,26.9518771,0.779829309,17.652773,2.79574113,2.96921381,1.223977404,0.118950526,53.47750627,74.08616905,0.114017407,-9.508752822,-0.719716237,0.023422821,25.09886065,26.85107128,26.85107128,3.484752063,16.53180841,6.164729257,11.58011489,11.58011489,1.969713906,14.49237055,21.0178637,18.71778424,18.71778424,3.104915191,10.51485952,6.8436038,8.44711289,8.44711289,3.634250611,49.35258353
17,2,100,70,80,0,1,SI,70,0.184825427,0.172586889,18.45967058,1.013002256,6.894266295,0.447711752,23.61626278,0.576329962,44.49663364,0.495758886,-0.293759975,-95.52604443,10.40124761,1.846048558,3.222445389,0.467365514,-16.8775798,-0.584054292,63.0614894,0.116252593,16.30203551,0.255252197,7.628001395,1.718945314,7.177560062,0.400161137,-15.46279419,-0.945483895,48.64672038,0.355189746,27.95561666,0.722312053,23.95161857,2.486853669,3.480694807,1.289221336,-0.650727357,-11.37576995,73.21046708,0.140259103,-7.924877025,-0.903467544,0.031898445,28.06172842,22.05960152,22.05960152,3.086644042,18.69968794,4.161130379,7.331061661,7.331061661,1.506059846,19.20120815,20.19267886,17.27881626,17.27881626,2.872180595,13.11211725,7.159869182,10.26843444,10.26843444,4.487386009,59.56417052
17,2,100,80,90,0,1,SI,70,0.20978862,0.088481065,20.26326221,0.969958967,7.135690171,0.47404063,21.06696045,0.676350092,44.43325386,0.548913829,1.486627197,19.43928935,10.44930011,1.79799908,3.359200891,0.445642012,-17.75509142,-0.549889683,62.47978122,0.126945423,16.15073003,0.297888988,7.853873086,1.689393788,6.896007507,0.367213312,-14.22042726,-0.956932601,50.42702232,0.301704368,25.98974642,0.802765197,23.17494586,2.530167915,3.381996136,1.328042561,-0.015904264,-450.5329231,73.23003932,0.144677004,-7.898082366,-0.980674525,0.018562321,28.89897624,24.39002751,24.39002751,3.382607064,19.65453288,4.811124624,7.931522256,7.931522256,1.497001044,18.78783198,20.8636639,15.2140529,15.2140529,2.532305756,13.2682844,7.745448173,10.59470269,10.59470269,4.49143481,58.63650445
17,2,100,90,100,1,1,SI,70,0.185717365,0.203070235,18.66987665,1.07641369,7.513665395,0.455432097,25.24702244,0.633631621,41.99580799,0.598889168,5.051897849,5.311728726,9.787764154,1.784337479,3.101202864,0.497689779,-16.95935022,-0.623188446,64.44156551,0.132035153,14.04035214,0.337075816,7.56112684,1.65380651,7.044840635,0.411255531,-15.98682569,-0.977210164,49.21133959,0.353769089,25.08913987,0.858666037,22.57544799,2.49680178,3.150159595,1.38065501,2.182372977,2.979174215,74.12052877,0.140428291,-7.56206859,-0.961546261,0.037713669,26.83431093,25.15083451,25.15083451,3.421964387,20.09651082,4.732663155,8.508551962,8.508551962,1.543436968,17.46467442,21.5431923,17.40945078,17.40945078,2.897229676,12.50464079,7.271278778,10.40861918,10.40861918,4.349283627,56.36641873
18,4,180,10,20,0,0,SI,57,0.199071493,0.09095388,13.18218694,1.296925931,6.259148331,0.519331667,12.90049853,1.329454592,58.63896539,0.468844189,1.783977241,11.02386653,7.718583025,1.727877139,3.599737805,0.358915691,-15.05022918,-0.486636352,63.68838416,0.10263165,19.16161496,0.267428163,4.96685888,1.760478756,5.966594996,0.346646565,1.57299078,8.911817554,58.51966676,0.202953904,24.96339249,0.63571074,13.39528431,2.76250771,2.407933631,1.194393664,6.234521088,1.360163272,76.64332482,0.102485805,-0.913513912,-4.447452485,0.018106325,19.666327,27.49253817,27.49253817,3.250573937,17.09632007,5.124355489,6.536443952,6.536443952,1.292002382,13.33676315,15.86949671,11.87679483,11.87679483,2.06829966,8.744049542,4.062809718,7.854852842,7.854852842,2.876020672,37.00457618
18,4,180,20,30,0,0,SI,57,0.177428946,0.04449107,14.24936488,1.15751909,6.263384022,0.494527032,12.18024398,1.367100425,60.8079719,0.419344392,5.694142467,3.038953058,6.060229131,1.810067391,4.132347737,0.315077045,-14.4896958,-0.535896786,60.47619064,0.117340247,23.57852985,0.20208424,4.457514557,1.747682815,5.960449683,0.360274068,-1.202174147,-11.04503495,58.71558067,0.21313058,25.5328745,0.618775741,12.81673019,2.818855072,2.385069493,1.133814877,6.125855421,1.197668213,77.26783575,0.101382402,-0.133322294,-36.49336543,0.007894004,17.30423166,25.49948201,25.49948201,3.097412711,16.49391187,4.764849285,7.096291147,7.096291147,1.302007914,10.96942313,15.79912334,12.51408576,12.51408576,2.147395454,7.790321589,4.865379195,7.833598786,7.833598786,2.704227274,36.1285049
18,4,180,30,40,0,0,SI,57,0.142643691,0.137249982,12.43477278,1.232093636,5.547974982,0.567127568,14.6367011,0.984259096,61.3859456,0.411732262,0.128175608,159.5229608,4.941925269,2.072208104,3.523987712,0.374305659,-10.8959694,-0.746103471,64.18154625,0.114778971,21.45881098,0.21246687,3.907526452,1.731190802,5.410105512,0.431442385,-0.277759536,-52.68130032,61.47855983,0.2182827,21.69431876,0.740508668,11.75228992,2.859379436,2.426656545,1.025914058,6.099628391,1.410862432,76.546049,0.094178248,-0.371380633,-11.60266563,0.019577844,20.44695249,25.27457424,25.27457424,3.146409559,15.32080441,4.559286403,7.366691836,7.366691836,1.319048543,10.24069759,16.06483109,13.41970603,13.41970603,2.334148825,6.764673852,4.309005306,7.208972786,7.208972786,2.489541063,33.60425612
18,4,180,40,50,0,0,SI,57,0.147481488,0.061764862,11.69930423,1.153865726,6.209847368,0.559263021,13.88810971,1.00358871,60.26530255,0.465728032,6.006454202,3.330226146,5.049680212,2.016699581,3.397784877,0.360948398,-11.44813159,-0.586959491,64.7379616,0.09700997,20.83517367,0.230656171,4.158246391,1.759165891,5.452995525,0.386853448,-3.02673319,-5.436099743,61.34208709,0.193284484,19.92827132,0.761123852,11.06938679,2.889258549,2.345373148,1.056537575,5.994191254,1.92237455,75.75561404,0.127331751,-1.845769519,-2.398283418,0.009109174,20.00285083,28.06724075,28.06724075,3.472937999,13.49942617,4.805761381,6.280227713,6.280227713,1.226425008,10.18368797,15.16788263,11.85647365,11.85647365,2.109510121,7.315045217,4.426678431,9.646094984,9.646094984,2.477974858,31.98232042
18,4,180,50,60,0,0,SI,57,0.132408651,0.159141185,10.91018695,1.233485599,5.575647439,0.557395099,15.88173035,0.854718897,62.6642994,0.374444678,5.401680809,3.078185084,5.532484587,2.029071039,3.699471411,0.344390123,-12.81947986,-0.509566401,62.82256316,0.100931882,22.24791558,0.187063964,4.304961455,1.685824538,5.07820867,0.402089058,-0.02757993,-654.5344915,63.06260915,0.180121755,16.48488817,0.868582291,15.4695814,2.535211872,2.725281059,1.049296109,6.274589009,1.462211484,74.86213741,0.142102449,0.1308936,53.82808316,0.02107167,16.62737329,23.46431341,23.46431341,3.107838556,13.45755849,4.161783279,6.340799532,6.340799532,1.274061414,11.22580425,14.31848193,11.35894783,11.35894783,2.04189214,7.257409656,7.045751586,10.63809306,10.63809306,2.859626811,39.21866642
18,4,180,60,70,0,0,SI,57,0.132443563,0.397868168,13.17456349,1.519176479,8.753132372,0.525993367,32.18452399,0.67908074,35.35205756,1.067823089,5.101787674,4.04681613,8.832132632,1.867882375,3.337659909,0.527101908,-2.261713429,-5.213436237,68.52662907,0.140387072,16.04072773,0.535831777,6.516948641,1.971480382,3.653447941,0.597689743,0.452040276,26.17426252,71.4481254,0.162841291,11.08161228,1.187483337,14.59606561,2.658023305,2.437345409,1.215036992,7.194612275,1.030045068,75.5747356,0.105477443,-1.53751277,-2.763861737,0.052695078,20.64599665,37.74974331,37.74974331,4.604089568,20.01448698,8.595131644,9.620252809,9.620252809,1.759286906,16.49738488,13.15922993,11.63470498,11.63470498,2.183628361,12.8480364,4.249472715,7.971429866,7.971429866,2.961464834,38.79668255
18,4,180,70,80,0,0,SI,57,0.10525667,0.142068778,11.01896962,1.218126018,5.006382892,0.593309404,16.0288125,0.800962597,64.75659504,0.384182922,1.284837476,10.22607476,6.151746174,1.972192615,1.797295487,0.812205464,-3.511488987,-1.484403601,75.84709167,0.088181869,11.49307152,0.495909114,4.337553947,1.732751939,5.004680533,0.34762129,-0.542781789,-32.73014681,63.60633504,0.150900181,15.89711647,0.807993304,10.63108668,3.00075128,2.133034079,1.153061241,7.062606667,0.985661206,77.25790635,0.085605669,-0.699283602,-5.588622952,0.014953686,13.13884408,24.8783779,24.8783779,2.97033405,13.42249359,5.699518915,6.688338302,6.688338302,1.459773215,12.13242837,12.84476366,9.59820747,9.59820747,1.739733503,7.515905012,3.908032388,6.613714759,6.613714759,2.459518922,31.90124696
18,4,180,80,90,0,0,SI,57,0.115172939,0.160151687,10.39291572,1.304711875,5.537355842,0.552892314,18.767889,0.852352681,62.49308367,0.380026894,6.3282309,1.926021662,5.226420046,2.095852566,2.120277237,0.582143768,-5.494155234,-1.00442911,72.82714797,0.067341229,14.40117792,0.278456884,4.012474604,1.699882787,4.580067402,0.36850236,2.986747982,6.203363247,65.24342311,0.14028764,11.37515551,1.187588979,10.76690104,2.938901439,2.079130478,1.160279199,7.322690981,0.96530638,77.06640199,0.088250426,-1.32115445,-2.896832097,0.01844514,12.1883098,23.74905248,23.74905248,3.061561485,13.55976056,4.01010713,4.904269649,4.904269649,1.23430618,10.95380586,13.50900932,9.152845854,9.152845854,1.687765647,6.820736513,3.827162616,6.801142806,6.801142806,2.412371846,31.64286096
18,4,180,90,100,0,0,SI,57,0.095584705,0.225815372,10.11493467,1.343846713,5.481944832,0.542830783,17.22972484,0.901208646,63.04536682,0.407613734,4.240240163,2.599526789,5.890482886,1.88080907,1.834656147,0.751056887,-3.105273401,-1.822624691,76.73771484,0.094812029,10.14338177,0.656474596,4.059275268,1.553739049,4.272047128,0.376456842,1.929178606,9.528786106,66.68030309,0.125525757,7.954914519,1.682529936,10.38509646,2.993067476,2.7514201,1.247418901,4.375087909,3.877427125,72.83416861,0.2365861,-1.927906898,-2.389790809,0.021584496,11.0226179,25.69815738,25.69815738,2.975768406,13.59292171,6.65887245,7.275658445,7.275658445,1.377931134,11.07887364,13.38438182,8.370095522,8.370095522,1.608241371,6.307054495,4.607294185,17.2315519,17.2315519,3.432173437,31.08329445
