"wrist_acc_time","Time1","Time2","Time","rpe","State","Fatigue","ID","Index","subject","experimental_condition","bottle_mass","picking_rate","wrist_acc_length","wrist_acc_mean","wrist_acc_rms","wrist_acc_mad","wrist_acc_std","wrist_acc_min","wrist_acc_max","wrist_acc_med","wrist_acc_perc25","wrist_acc_perc75","wrist_jerk_mean","wrist_jerk_rms","wrist_jerk_mad","wrist_jerk_std","wrist_jerk_min","wrist_jerk_max","wrist_jerk_med","wrist_jerk_perc25","wrist_jerk_perc75","trunk_acc_mean","trunk_acc_rms","trunk_acc_mad","trunk_acc_std","trunk_acc_min","trunk_acc_max","trunk_acc_med","trunk_acc_perc25","trunk_acc_perc75","trunk_jerk_mean","trunk_jerk_rms","trunk_jerk_mad","trunk_jerk_std","trunk_jerk_min","trunk_jerk_max","trunk_jerk_med","trunk_jerk_perc25","trunk_jerk_perc75","upperarm_acc_mean","upperarm_acc_rms","upperarm_acc_mad","upperarm_acc_std","upperarm_acc_min","upperarm_acc_max","upperarm_acc_med","upperarm_acc_perc25","upperarm_acc_perc75","upperarm_jerk_mean","upperarm_jerk_rms","upperarm_jerk_mad","upperarm_jerk_std","upperarm_jerk_min","upperarm_jerk_max","upperarm_jerk_med","upperarm_jerk_perc25","upperarm_jerk_perc75","time_diff"
2021-10-08 15:31:33,9.9,10.517,11,4,1,1,38,22,3,"Condition 2.5-10","2.5","10",3695,1.021386912,1.046274587,0.151956433,0.226877096,0.301581072,2.756622922,1.000051148,0.925296804,1.100518174,4.682475366,7.378310443,3.646415518,5.702867142,0.032184305,68.69614666,3.280745518,0.887146413,6.440890527,1.017695953,1.018796118,0.020719095,0.04734008,0.698942033,1.426246353,1.017740462,1.00811994,1.02673688,0.995962459,1.40557859,0.66273268,0.991955807,0.006553587,9.695425174,0.745985134,0.34653564,1.263458365,1.028535027,1.036509012,0.080282078,0.128339736,0.395506023,2.0478097,1.011071956,0.986720319,1.059964901,2.92415063,4.342941049,2.134181178,3.211428333,0.005444192,40.78175488,2.067589802,0.831249068,4.033507487,NA
2021-10-06 18:58:33,30.133,30.533,31,4,1,1,39,23,4,"Condition 2.5-15","2.5","15",2367,1.058312839,1.12041944,0.272207672,0.367927774,0.25113379,2.765344966,1.026927606,0.822832176,1.232776521,7.298452947,9.980349972,4.869985151,6.80878581,0.069843117,49.77103457,5.237458862,2.660407716,9.353552639,1.021835286,1.022644961,0.025508718,0.040694764,0.798347195,1.249205621,1.021330626,1.006793205,1.037041839,1.436732667,1.92910135,0.914030105,1.287607081,0.031912683,10.17254927,1.070877659,0.575110665,1.832515479,1.045494236,1.056379183,0.103623809,0.151289293,0.231934478,1.648241304,1.032083432,0.97382338,1.107549215,4.077010043,5.542849914,2.596722884,3.755946848,0.06706947,27.61887351,2.995995221,1.639359774,5.14761595,0.132999999999999
2021-10-20 18:53:21,42.35,42.5,42.5,2,0,0,40,23,4,"Condition 2.5-5","2.5","5",5947,1.007638734,1.023393393,0.093940638,0.178895498,0.325023498,2.193684828,0.994817687,0.98602737,1.009111981,2.374713062,4.566322622,2.768877384,3.900589566,0.006940677,34.30416667,0.359897591,0.129993573,3.36683748,1.022350656,1.022652016,0.01232349,0.02482709,0.840690884,1.186795264,1.02222663,1.019232747,1.025503903,0.6495443,1.102751053,0.618718741,0.891227059,0.002267211,7.20288894,0.239960203,0.120417035,0.856252975,1.015720699,1.018264028,0.040792803,0.07193026,0.599465122,1.42703228,1.004417343,1.000036558,1.016358059,1.447817371,2.571236671,1.518308536,2.125051142,0.005225367,21.90080703,0.368094231,0.147421099,2.07817603,NA
2021-11-12 15:55:53,43.533,44,44,3,0,0,41,23,4,"Condition 2.5-10","2.5","10",3005,1.023812344,1.047627925,0.151928857,0.222146296,0.391573281,2.014946181,0.996445896,0.925451745,1.100648605,4.426238891,6.378741424,3.403407744,4.593884702,0.017863351,34.85564395,3.201140699,0.854463695,6.251997882,1.021663808,1.022231135,0.019482209,0.034057921,0.825215717,1.227880567,1.021818682,1.0135936,1.032593513,0.912328899,1.295487131,0.670114151,0.919904661,0.012145303,7.472034086,0.627923612,0.265401169,1.240303594,1.011646003,1.016025661,0.059468369,0.094252128,0.449119924,1.488102839,0.999942911,0.980650918,1.039549973,2.324952204,3.400885806,1.741849531,2.482473163,0.013367202,22.23060933,1.633359619,0.555733578,3.265023288,NA
2021-10-16 15:30:37,42,42.5,42.5,2,0,0,42,24,5,"Condition 2.5-5","2.5","5",6027,1.010187435,1.026389443,0.094120233,0.181664829,0.309820439,2.124528048,0.996645358,0.982357418,1.017853291,2.583033131,4.802933014,2.915149175,4.049546484,0.010088634,33.96898024,0.482072176,0.227482499,3.519883796,1.023069778,1.024054614,0.02080663,0.044904517,0.628947093,1.574835806,1.022437442,1.015601675,1.029419384,0.890722786,1.538369637,0.856430008,1.254374413,0.008101314,12.4098361,0.329876866,0.163035911,1.171526198,1.020205777,1.024373736,0.049146958,0.092320841,0.327746654,1.694192718,1.010614763,1.000617726,1.025917368,1.616853256,2.966072206,1.645668569,2.48684462,0.012816532,27.95073091,0.519867119,0.228023038,2.109581783,NA
2021-11-13 16:13:25,43.567,44,44,1,0,0,43,24,5,"Condition 2.5-10","2.5","10",4230,1.012054708,1.024762914,0.099517091,0.160905001,0.406897036,2.054930983,1.00004829,0.956637829,1.042759295,3.188885099,4.92267382,2.793317653,3.750607376,0.013291492,28.28788751,1.449836736,0.630226017,4.638055146,1.023949573,1.024819798,0.025729236,0.042229286,0.739204662,1.365603088,1.023573946,1.009328548,1.038042352,1.147195461,1.653198416,0.81797961,1.190522039,0.032271011,13.16062469,0.765397694,0.366653217,1.523544467,1.003280999,1.007127915,0.055441201,0.087952848,0.384981136,1.401606576,0.994712038,0.971648199,1.029570734,2.203221647,3.260357308,1.703856161,2.403561986,0.036875539,19.69211953,1.352617377,0.608046374,2.989464458,NA
2021-11-27 16:03:21,43.933,44,44,1,0,0,44,24,5,"Condition 1.5-15","1.5","15",2373,1.047065889,1.074058014,0.175351755,0.239327766,0.272132858,2.27949308,1.012337892,0.925620694,1.17779159,5.976916422,8.33355812,4.401632873,5.808518301,0.04591319,36.95888909,4.381568093,1.472935463,8.505431792,1.024971721,1.02613892,0.031118536,0.048939394,0.798156265,1.312336578,1.024982484,1.006839427,1.045613945,1.382404125,1.936606179,0.968789857,1.356531651,0.025413316,10.05259807,0.955418493,0.466509102,1.800663083,1.010045342,1.020466496,0.091225543,0.145496388,0.075194713,1.564705339,0.996473545,0.964972228,1.064018234,3.505961489,4.978003927,2.604440895,3.534688731,0.060081726,25.25147694,2.375774685,0.941147816,4.855059571,NA
2021-12-28 22:32:49,9.95,10.45,10.5,4,1,1,45,25,6,"Condition 2.5-10","2.5","10",2950,1.04738514,1.092510625,0.194965304,0.310799904,0.240741896,3.47423956,1.006629007,0.91785835,1.132683188,6.524132903,10.14478456,4.933208516,7.769994584,0.033717719,74.45467804,4.383999824,1.826227875,8.356245734,1.02491721,1.025338931,0.019061607,0.029409692,0.906975678,1.220917584,1.02538429,1.013667593,1.036103001,1.141072793,1.547216896,0.751557447,1.04508534,0.015776613,8.170259638,0.85131208,0.421932594,1.526812508,1.020020565,1.026943182,0.081004178,0.119059441,0.474298945,1.731298116,1.004574248,0.964037336,1.061359696,3.456475137,4.885211614,2.362148659,3.452841569,0.017362776,32.92596548,2.556295837,1.197119051,4.59174544,NA
2022-01-28 23:19:07,4.417,4.85,5,4.16666666666667,1,1,46,25,6,"Condition 2.5-15","2.5","15",2664,1.055092805,1.098654293,0.214065466,0.306358711,0.109568926,2.724207118,1.011441409,0.885629761,1.1716006,8.50325306,12.25455906,5.747331335,8.825993271,0.25654322,73.58758411,5.698998725,3.417316301,10.29222845,1.026892664,1.027416355,0.022741906,0.032805915,0.875069076,1.219541033,1.026754056,1.010899544,1.041931714,1.377433702,1.649376865,0.68988186,0.907430245,0.02392555,7.310324113,1.157387166,0.732491179,1.788718359,1.033266181,1.043213576,0.096458753,0.143747426,0.218847376,1.83346552,1.02945247,0.972140196,1.090453285,4.571908418,5.887678143,2.606111681,3.710468607,0.156147021,25.82588783,3.616218512,2.082299482,5.842430784,NA
2021-10-23 15:29:37,42.75,43,43,2,0,0,47,27,8,"Condition 2.5-10","2.5","10",3624,1.044210911,1.084556243,0.181876865,0.293103264,0.203319972,2.752578471,0.991482661,0.965831686,1.093519964,6.294164396,9.652055492,5.474997128,7.31850075,0.036580778,55.80132714,3.599405232,0.814436508,9.31158342,1.022543618,1.023267167,0.022030874,0.038479256,0.812829035,1.33568867,1.021294013,1.013498355,1.03081634,1.326299753,1.887420272,1.035782158,1.34304956,0.031464096,8.808150311,0.899707243,0.265428522,1.944050956,1.023186461,1.028180626,0.06486027,0.101230889,0.65365369,1.534861578,1.009826259,0.995058863,1.047459389,2.755816177,3.989208591,2.240515523,2.884711295,0.03110386,18.92787413,1.76744717,0.461642421,4.114195237,0.25
